vehicle_id,brand,model,battery_capacity_kWh,range_km,charging_type,price_in_lakh,manufacture_year,city,customer_age,rating_out_of_5
369,Tata,e-tron,107,647,Public,27.64,2016,Surat,59,3.1
370,MG,i3,89,533,Supercharger,14.43,2017,Surat,33,3.4
371,Hyundai,Taycan,29,255,Supercharger,84.51,2020,Jaipur,31,3.2
372,Kia,EV6,105,454,Home,141.93,2019,Hyderabad,61,3.3
373,Hyundai,i3,106,257,Fast,51.27,2019,Mumbai,23,4.5
374,BMW,Model X,24,539,Supercharger,133.21,2016,Surat,29,3.5
375,MG,Model 3,47,606,Slow,26.18,2021,Delhi,52,2.2
376,Mercedes,Kona,78,143,Fast,112.47,2018,Hyderabad,44,4.5
377,Hyundai,Kona,28,360,Slow,65.34,2023,Kolkata,30,3.6
378,Nissan,Nexon,58,632,Fast,6.88,2015,Surat,23,2.4
379,Porsche,EV6,111,449,Supercharger,46.97,2019,Ahmedabad,51,2.9
380,BMW,Leaf,81,590,Public,63.1,2021,Mumbai,45,3.8
381,Tesla,Taycan,108,477,Public,68.47,2019,Chennai,41,4
382,Mercedes,EV6,57,577,Supercharger,29.88,2015,Hyderabad,54,4.8
383,BMW,Taycan,110,536,Fast,94.4,2017,Jaipur,34,4.3
384,Porsche,Model S,43,196,Supercharger,127.74,2023,Mumbai,45,3.2
385,MG,Kona,83,181,Fast,104.83,2015,Delhi,63,4.3
386,Porsche,Kona,62,294,Supercharger,120.86,2021,Chennai,34,4.3
387,Tata,Model X,35,566,Slow,55.49,2023,Kolkata,63,4.5
388,Porsche,ZS EV,85,141,Supercharger,127.41,2018,Ahmedabad,62,3.3
389,Tata,Taycan,85,253,Fast,5.82,2017,Surat,36,3.4
390,MG,Taycan,88,643,Home,125.03,2018,Bangalore,33,2.9
391,Audi,i3,65,572,Public,9,2018,Kolkata,29,2.4
392,Tata,Model S,40,219,Home,98.68,2023,Mumbai,37,2.7
393,Tesla,Nexon,79,320,Supercharger,34.88,2017,Ahmedabad,24,4.4
394,Porsche,EQC,29,303,Fast,76.56,2024,Pune,44,2.8
395,Porsche,Model X,37,266,Public,63.61,2022,Pune,50,3.3
396,Tesla,EQC,109,398,Supercharger,143.87,2021,Ahmedabad,49,2.1
397,Nissan,EQC,103,418,Home,51.85,2024,Jaipur,69,3.5
398,Kia,e-tron,60,399,Public,101.36,2015,Ahmedabad,49,3.8
399,Audi,Leaf,55,506,Supercharger,79.98,2019,Kolkata,43,2.4
400,Mercedes,Kona,104,344,Public,59.94,2019,Jaipur,31,2.8
401,Tata,EV6,85,517,Slow,99.41,2015,Bangalore,53,2.4
402,Tesla,Leaf,65,536,Public,25.27,2024,Delhi,52,2.5
403,MG,Taycan,116,274,Slow,111.25,2015,Surat,51,4.9
404,Tata,ZS EV,42,165,Public,90.03,2021,Chennai,47,4
405,Kia,EV6,58,230,Public,116.7,2017,Hyderabad,41,3.5
406,MG,EQC,114,347,Public,114.38,2015,Hyderabad,37,4.1
407,BMW,EQC,23,421,Slow,74.05,2015,Kolkata,51,3.9
408,Porsche,Kona,60,201,Supercharger,65.65,2015,Delhi,22,3.4
409,BMW,Nexon,22,263,Home,129.09,2017,Delhi,44,2.8
410,Tata,EV6,72,261,Public,137.26,2016,Chennai,29,3.2
411,Kia,Model 3,93,460,Home,65.82,2016,Pune,52,2.9
412,Audi,i3,115,546,Home,139.76,2022,Mumbai,30,3.3
413,Tata,Nexon,55,594,Public,138.59,2016,Pune,31,3.3
414,Tesla,EV6,68,262,Slow,23.8,2022,Hyderabad,21,4.9
415,Hyundai,i3,46,533,Fast,72.32,2022,Mumbai,42,2.4
416,Tata,Model X,72,163,Fast,121.78,2023,Mumbai,46,4.3
417,Porsche,Kona,68,360,Fast,26.71,2021,Ahmedabad,29,4.3
418,Porsche,i3,102,201,Public,39.86,2019,Jaipur,35,3.6
419,Tata,EV6,20,514,Home,85.23,2017,Surat,53,4.3
420,MG,ZS EV,109,618,Fast,22.68,2024,Bangalore,55,4.1
421,Hyundai,ZS EV,65,185,Public,53.8,2024,Bangalore,35,4.2
422,Tesla,Taycan,81,397,Public,79.63,2024,Bangalore,69,3.8
423,Tata,Taycan,96,468,Public,119.76,2018,Hyderabad,53,2.6
424,MG,Kona,118,167,Slow,27.87,2017,Jaipur,29,4.9
425,Porsche,Leaf,85,402,Supercharger,109.63,2020,Ahmedabad,49,3.9
426,Porsche,Leaf,41,469,Slow,142.44,2019,Kolkata,35,4.9
427,Kia,ZS EV,58,528,Home,35.02,2016,Kolkata,47,2.2
428,Tata,Leaf,111,431,Public,37.94,2020,Kolkata,42,3.5
429,Hyundai,EV6,63,510,Slow,118.75,2019,Jaipur,53,4.4
430,Nissan,ZS EV,21,352,Fast,24.5,2024,Hyderabad,32,3.4
431,Hyundai,i3,94,209,Supercharger,73.19,2024,Hyderabad,49,3.4
432,Porsche,Kona,78,125,Public,64.95,2018,Ahmedabad,42,2.2
433,Porsche,Model X,109,129,Slow,79.14,2021,Hyderabad,56,3.4
434,BMW,Taycan,47,456,Fast,80.26,2023,Mumbai,21,4.7
435,Porsche,i3,109,434,Fast,85.88,2015,Delhi,59,4.9
436,Tesla,i3,100,231,Slow,123.61,2022,Chennai,46,3.1
437,Mercedes,Model 3,86,199,Slow,67.1,2015,Ahmedabad,31,2.8
438,Tata,EQC,33,572,Home,36.26,2019,Ahmedabad,60,3.9
439,Hyundai,Kona,35,167,Public,118.94,2015,Kolkata,64,4.6
440,Mercedes,ZS EV,70,210,Fast,147,2016,Pune,51,5
441,MG,e-tron,119,195,Home,23.25,2022,Bangalore,66,3.7
442,Nissan,Nexon,47,204,Fast,42.77,2023,Ahmedabad,39,4.7
443,Tesla,EV6,111,382,Slow,146.72,2015,Bangalore,49,3.8
444,Hyundai,Model 3,72,520,Fast,37.12,2024,Delhi,68,2.8
445,Mercedes,e-tron,71,353,Fast,66.24,2021,Surat,60,3.4
446,Nissan,ZS EV,44,335,Public,17.13,2018,Ahmedabad,46,4.6
447,BMW,Model X,76,464,Slow,49.24,2018,Mumbai,24,4.4
448,Tesla,EQC,28,293,Fast,42.58,2020,Pune,33,4.6
449,Tesla,i3,30,156,Supercharger,143.86,2024,Jaipur,36,4
450,BMW,Nexon,64,648,Home,25.38,2018,Pune,37,4.3
451,Tata,Leaf,104,439,Fast,49.95,2023,Chennai,51,2.6
452,BMW,Nexon,21,432,Fast,16.55,2023,Ahmedabad,52,3.3
453,Tesla,EV6,73,588,Home,102.44,2021,Delhi,66,4.2
454,Tesla,EQC,53,164,Fast,148.01,2015,Chennai,21,2.7
455,Mercedes,EQC,61,192,Slow,27.21,2020,Pune,59,4.8
456,Porsche,Leaf,96,484,Fast,95.94,2019,Chennai,67,2
457,Nissan,i3,88,228,Slow,27.23,2019,Bangalore,33,2.7
458,BMW,e-tron,30,466,Slow,37.84,2022,Pune,58,4
459,Nissan,Model X,48,257,Slow,83.62,2019,Ahmedabad,29,3
460,BMW,i3,111,301,Home,142.71,2017,Pune,63,2.4
461,MG,EV6,111,423,Slow,73.89,2016,Delhi,55,2.3
462,Tesla,Model X,24,446,Fast,70.32,2018,Bangalore,45,2.1
463,Porsche,i3,39,633,Public,24.86,2019,Ahmedabad,64,3.2
464,Mercedes,EQC,58,199,Slow,86.71,2021,Delhi,49,4.3
465,Porsche,Model S,93,237,Fast,72.06,2018,Ahmedabad,49,4
466,Porsche,Model 3,51,381,Fast,53.52,2023,Kolkata,64,3.1
467,Porsche,Model X,48,199,Supercharger,110.94,2021,Pune,50,2.2
468,Nissan,Model S,85,385,Fast,48.2,2020,Delhi,46,2.9
469,BMW,e-tron,20,512,Supercharger,135.92,2023,Jaipur,40,2.5
470,Audi,Taycan,103,407,Fast,131.55,2022,Jaipur,41,2.8
471,MG,e-tron,20,121,Slow,75.56,2018,Chennai,52,2.7
472,Hyundai,ZS EV,23,615,Supercharger,136.66,2019,Delhi,44,4.7
473,Porsche,ZS EV,34,468,Supercharger,144.43,2015,Hyderabad,60,2.8
474,Tata,i3,66,540,Supercharger,10.28,2016,Hyderabad,24,2.7
475,Nissan,Leaf,49,645,Slow,128.6,2018,Hyderabad,41,4.2
476,Mercedes,i3,25,590,Public,63.36,2017,Surat,52,4.1
477,Hyundai,Leaf,20,646,Slow,149.3,2017,Chennai,67,3.6
478,Audi,Taycan,90,410,Public,54.72,2015,Delhi,68,2.1
479,Tata,i3,81,411,Slow,125.81,2022,Delhi,50,3.4
480,Audi,Nexon,83,215,Fast,36.95,2016,Bangalore,34,4.9
481,Hyundai,e-tron,24,612,Slow,139.88,2018,Kolkata,57,3.6
482,Porsche,EV6,73,534,Public,112.69,2022,Kolkata,28,2
483,Tata,Model 3,68,581,Home,46.16,2017,Pune,23,3
484,Audi,Leaf,26,615,Fast,104.66,2017,Chennai,51,4.5
485,Mercedes,EV6,119,145,Supercharger,68.13,2015,Hyderabad,41,4.4
486,BMW,Nexon,22,149,Slow,129.62,2017,Ahmedabad,52,3.3
487,Tesla,ZS EV,95,497,Fast,5.86,2021,Delhi,64,4.4
488,BMW,i3,80,478,Public,80.88,2024,Chennai,23,3.9
489,Hyundai,Kona,98,515,Supercharger,103.78,2024,Pune,55,4.7
490,Nissan,e-tron,103,228,Public,62.54,2016,Ahmedabad,68,3.7
491,Tesla,EV6,60,377,Fast,73.63,2020,Kolkata,27,4.9
492,MG,Taycan,40,453,Fast,39.8,2021,Delhi,36,4.9
493,Mercedes,e-tron,51,523,Fast,65.53,2018,Pune,22,3.6
494,MG,i3,31,561,Fast,138.56,2024,Delhi,18,3.8
495,Tata,ZS EV,26,350,Public,60.77,2019,Pune,27,3
496,Tesla,Leaf,70,267,Home,148.32,2020,Hyderabad,65,2.8
497,MG,EV6,64,284,Fast,72.5,2024,Delhi,43,2.9
498,MG,Taycan,114,314,Supercharger,94.97,2018,Delhi,26,4.9
499,Audi,Model X,84,602,Public,5.67,2015,Chennai,46,4.3
500,BMW,i3,79,246,Slow,32.11,2017,Pune,24,5
501,Audi,EV6,94,344,Slow,56.58,2024,Pune,29,2.9
502,Tesla,EQC,64,342,Public,52.56,2021,Surat,25,3.8
503,Tesla,Taycan,53,274,Public,109.3,2023,Jaipur,36,2.7
504,Hyundai,Nexon,102,157,Fast,84.54,2022,Chennai,34,4.8
505,Audi,Model S,30,541,Public,36.43,2022,Ahmedabad,36,3.5
506,Kia,Taycan,116,132,Supercharger,92.82,2020,Pune,36,2.4
507,BMW,Leaf,52,468,Slow,24.01,2019,Jaipur,50,2.4
508,Tesla,Model 3,27,524,Supercharger,130.78,2024,Kolkata,59,3.4
509,Hyundai,Model 3,64,344,Supercharger,113.7,2017,Chennai,44,3.6
510,Audi,Nexon,91,423,Fast,55.16,2024,Kolkata,40,4.1
511,BMW,Taycan,117,165,Public,12.01,2016,Ahmedabad,41,4.7
512,Audi,Taycan,110,339,Slow,118.5,2015,Bangalore,57,3.1
513,MG,Model X,112,197,Slow,40.3,2019,Mumbai,66,3.9
514,Hyundai,Model X,97,397,Slow,42.55,2024,Surat,57,3.4
515,BMW,Kona,53,648,Supercharger,67.57,2015,Ahmedabad,59,3
516,Porsche,Kona,64,216,Slow,93.24,2017,Chennai,27,2.3
517,Tata,Model S,84,600,Slow,9.98,2023,Delhi,43,3.3
518,Tata,Model S,92,221,Supercharger,124.72,2020,Surat,27,4.1
519,BMW,e-tron,71,190,Fast,9.95,2022,Mumbai,34,2.3
520,Audi,Kona,29,277,Supercharger,30.36,2016,Surat,25,2.7
521,Hyundai,Nexon,113,169,Supercharger,37.89,2015,Kolkata,42,4.6
522,Tata,ZS EV,62,521,Fast,128.16,2019,Hyderabad,62,2.1
523,Hyundai,Leaf,101,185,Home,113.16,2020,Kolkata,28,3.7
524,Tata,EQC,100,354,Home,93.54,2022,Bangalore,32,2.7
525,MG,Kona,89,388,Public,56.64,2024,Chennai,67,4.2
526,Audi,Taycan,30,376,Public,85.17,2016,Bangalore,20,4.4
527,MG,Model X,107,535,Supercharger,12.39,2024,Ahmedabad,66,3.1
528,Tata,e-tron,55,208,Public,130.58,2023,Delhi,56,3.5
529,Porsche,Leaf,116,641,Home,105.34,2018,Surat,21,2.5
530,Porsche,ZS EV,116,618,Public,101.69,2015,Hyderabad,39,4.2
531,MG,Model S,37,502,Home,147.72,2015,Chennai,57,3.7
532,Porsche,i3,82,596,Home,82.32,2019,Ahmedabad,62,2.4
533,Tata,e-tron,24,520,Supercharger,15.59,2017,Jaipur,36,2.5
534,BMW,Nexon,50,353,Public,38.07,2021,Delhi,42,2.8
535,MG,Model X,35,425,Public,28.28,2024,Surat,22,3.4
536,Nissan,Model 3,85,178,Fast,141.48,2023,Bangalore,35,4.5
537,Audi,e-tron,28,381,Fast,23.5,2016,Kolkata,65,2.4
538,Porsche,Model 3,21,569,Home,8.27,2021,Kolkata,23,4.7
539,Porsche,Model S,56,151,Supercharger,48.82,2019,Bangalore,68,4.6
540,Tesla,i3,103,188,Slow,22.69,2022,Pune,64,2.9
541,Kia,Model X,78,202,Public,94.94,2023,Pune,34,4.9
542,MG,e-tron,100,590,Public,37.44,2024,Hyderabad,35,3.2
543,Mercedes,Taycan,77,123,Home,127.2,2020,Bangalore,55,3.4
544,Porsche,Nexon,108,293,Home,25.75,2024,Ahmedabad,26,3.4
545,Audi,Model S,102,224,Public,27.11,2017,Surat,68,3.3
546,Nissan,ZS EV,27,267,Home,93.11,2017,Surat,27,2.3
547,Porsche,Model 3,71,241,Supercharger,16.88,2019,Ahmedabad,66,3
548,Nissan,EV6,94,133,Public,12.34,2020,Bangalore,62,3.9
549,Tata,EQC,96,627,Public,31.67,2022,Delhi,53,3.9
550,Tata,Leaf,96,626,Fast,81.37,2023,Bangalore,56,2.9
551,Kia,Kona,92,506,Home,84.43,2020,Surat,44,2.8
552,BMW,ZS EV,88,436,Fast,60.79,2019,Chennai,44,2.9
553,Mercedes,Nexon,101,268,Home,72.73,2017,Mumbai,54,3.4
554,Tesla,EV6,71,624,Slow,70.96,2016,Jaipur,57,3.5
555,Kia,Nexon,97,614,Public,71.34,2016,Chennai,66,4.5
556,Hyundai,Model 3,53,556,Fast,43.61,2023,Kolkata,58,3.9
557,Tesla,ZS EV,105,552,Public,29.58,2021,Kolkata,48,2.1
558,MG,Model S,67,383,Fast,61.77,2015,Kolkata,48,3.1
559,Audi,Model 3,116,220,Fast,72.2,2019,Kolkata,41,3.9
560,Hyundai,Model X,43,527,Slow,143.24,2015,Pune,58,4.7
561,Hyundai,Model X,112,201,Public,113.53,2020,Pune,42,2.9
562,Kia,EQC,32,524,Supercharger,129.91,2016,Surat,40,4.9
563,BMW,Leaf,69,243,Home,61.01,2022,Bangalore,29,2.1
564,Kia,i3,110,383,Public,88.03,2018,Ahmedabad,68,2.2
565,MG,Kona,84,360,Home,112.64,2021,Ahmedabad,30,3.4
566,Porsche,Model S,90,210,Supercharger,31.6,2015,Kolkata,33,3.4
567,Porsche,EV6,23,347,Supercharger,71.59,2023,Surat,36,2.5
568,BMW,Kona,83,273,Home,55.5,2020,Delhi,35,3.9
569,MG,EQC,93,491,Home,84.43,2018,Jaipur,21,4.6
570,BMW,ZS EV,118,480,Home,47.36,2022,Mumbai,18,4.7
571,Nissan,i3,58,453,Supercharger,56.43,2021,Jaipur,40,4.8
572,Porsche,Nexon,82,600,Supercharger,125.68,2021,Jaipur,18,4.1
573,Hyundai,e-tron,77,334,Supercharger,117.74,2016,Delhi,38,3.8
574,Mercedes,Leaf,35,297,Public,64.03,2017,Hyderabad,51,2
575,Audi,Kona,110,565,Home,19.2,2017,Chennai,56,2.4
576,MG,Kona,103,289,Public,46.43,2023,Kolkata,39,3.7
577,Tesla,Leaf,81,275,Slow,111.13,2024,Pune,33,2.3
578,BMW,Kona,29,150,Supercharger,114.57,2023,Jaipur,35,3.4
579,Audi,EV6,81,486,Public,52.06,2017,Delhi,69,2.2
580,Tesla,e-tron,52,347,Supercharger,141.26,2016,Chennai,43,2.8
581,Audi,i3,90,235,Fast,77.75,2018,Chennai,44,4.3
582,Mercedes,Model 3,61,578,Home,132.36,2017,Mumbai,58,2.6
583,Tesla,ZS EV,63,643,Supercharger,81.82,2016,Ahmedabad,47,3.6
584,Kia,e-tron,65,420,Home,6.75,2015,Hyderabad,41,4.2
585,Tata,Leaf,105,441,Public,19.43,2017,Mumbai,62,2.8
586,Kia,Leaf,100,315,Fast,20.26,2022,Jaipur,56,2.8
587,Porsche,e-tron,92,535,Home,109.06,2020,Kolkata,58,3.6
588,Tata,Nexon,93,544,Slow,129.73,2017,Bangalore,42,2.3
589,Kia,EQC,119,302,Supercharger,81.23,2024,Hyderabad,59,4.1
590,Tata,EQC,114,636,Home,128.87,2020,Surat,39,2.4
591,Tata,Kona,50,438,Slow,58.92,2023,Jaipur,58,2.1
592,Hyundai,Leaf,24,379,Home,19.78,2015,Surat,43,3.2
593,BMW,Kona,37,490,Public,42.55,2018,Hyderabad,40,3
594,BMW,Model X,25,416,Supercharger,22.11,2022,Jaipur,43,4.4
595,Hyundai,Nexon,69,473,Supercharger,133.43,2020,Bangalore,35,2.8
596,Audi,Kona,47,174,Slow,39.68,2018,Ahmedabad,28,3.1
597,Nissan,Model X,43,420,Fast,113.85,2021,Kolkata,53,2
598,Audi,Model S,88,434,Fast,15.34,2016,Chennai,34,2.2
599,Tesla,Taycan,47,375,Slow,117.38,2015,Delhi,49,3.5
600,Tesla,EQC,77,300,Home,17.33,2023,Mumbai,56,3.7
601,Tata,i3,86,500,Fast,142.41,2024,Kolkata,40,3.4
602,Kia,EQC,37,427,Supercharger,97.89,2015,Pune,60,4.5
603,Kia,Model 3,23,642,Slow,103.07,2015,Bangalore,67,2.6
604,BMW,Nexon,68,471,Slow,103.74,2019,Surat,36,2.4
605,MG,Nexon,51,242,Supercharger,44.84,2018,Bangalore,68,2.5
606,Audi,Leaf,115,598,Fast,69.23,2017,Hyderabad,32,2.1
607,Porsche,Kona,102,587,Public,136.27,2019,Pune,18,5
608,Mercedes,Model S,112,301,Slow,35,2024,Chennai,20,3.2
609,Kia,Model 3,116,509,Home,81.51,2016,Pune,34,3.1
610,Mercedes,Kona,85,425,Slow,51.82,2019,Surat,34,2.2
611,Tata,Model 3,77,375,Public,115.72,2024,Bangalore,59,4.4
612,Mercedes,Taycan,30,457,Supercharger,71.15,2018,Bangalore,46,3.4
613,Porsche,Taycan,116,623,Fast,54.7,2019,Jaipur,56,2.2
614,Hyundai,e-tron,84,332,Supercharger,90.98,2024,Kolkata,21,5
615,Porsche,Leaf,36,416,Supercharger,20.38,2022,Surat,22,4.5
616,Mercedes,Leaf,99,339,Fast,86.19,2019,Chennai,59,4.2
617,Porsche,EQC,85,542,Supercharger,118.61,2023,Bangalore,47,3.1
618,Nissan,ZS EV,23,318,Supercharger,144.63,2022,Surat,27,3.8
619,Tata,EQC,51,310,Slow,127.55,2024,Kolkata,55,4.5
620,Audi,Nexon,90,248,Home,94.37,2023,Ahmedabad,30,3.1
621,Hyundai,Nexon,48,280,Fast,83.39,2021,Jaipur,20,2
622,Kia,Taycan,80,152,Slow,52.66,2023,Pune,26,2.4
623,Tesla,e-tron,79,130,Public,74.3,2019,Kolkata,26,2.9
624,Audi,Model S,92,626,Slow,94.68,2017,Hyderabad,34,3.1
625,Tesla,e-tron,77,563,Slow,23.82,2018,Surat,52,4
626,Tata,i3,118,334,Supercharger,109.88,2016,Surat,52,2.8
627,Hyundai,Model X,72,612,Home,40.53,2016,Bangalore,22,3.4
628,BMW,Model X,24,309,Slow,21.73,2016,Delhi,25,4.4
629,Kia,Kona,80,520,Public,19.21,2016,Jaipur,49,4.8
630,Nissan,Leaf,40,364,Supercharger,51.35,2015,Delhi,34,4.5
631,BMW,EV6,77,512,Slow,51.46,2018,Hyderabad,55,3.3
632,Tata,Leaf,100,202,Public,87.99,2019,Surat,69,4.9
633,Audi,EV6,33,233,Fast,71.42,2021,Pune,27,2.3
634,Nissan,Taycan,115,188,Slow,113.74,2020,Pune,55,3.8
635,Porsche,Taycan,98,453,Fast,7.78,2016,Delhi,56,3.4
636,Mercedes,Leaf,104,280,Fast,18.18,2021,Chennai,36,3.1
637,Nissan,Model X,73,226,Public,40.95,2019,Jaipur,52,4.1
638,Tata,i3,97,566,Supercharger,10.65,2015,Pune,36,4
639,MG,Taycan,60,259,Home,28.77,2015,Surat,30,2
640,Mercedes,i3,35,479,Home,110.46,2019,Kolkata,54,3.1
641,Tesla,EQC,70,269,Slow,120.75,2016,Hyderabad,60,2.8
642,Kia,EQC,20,218,Public,90.92,2022,Delhi,64,2.5
643,Tesla,Model S,59,286,Fast,87.79,2017,Surat,63,3.2
644,Nissan,EV6,37,582,Slow,95.9,2017,Chennai,34,2
645,Tesla,EV6,53,203,Supercharger,121.18,2024,Ahmedabad,52,4
646,Tata,EV6,109,421,Home,127.21,2024,Surat,21,3.6
647,Porsche,EQC,80,359,Home,54.16,2022,Delhi,42,4.1
648,Audi,Leaf,119,336,Fast,65.38,2015,Mumbai,42,4
649,Kia,ZS EV,40,300,Slow,122.26,2015,Delhi,45,4.9
650,Tesla,EQC,20,536,Slow,35.55,2021,Bangalore,48,4.9
651,Tesla,Model X,46,311,Home,141.69,2015,Pune,43,3.9
652,Nissan,Nexon,70,213,Supercharger,126.54,2021,Delhi,45,3.2
653,Audi,Kona,30,446,Public,68.93,2024,Hyderabad,66,2.6
654,BMW,ZS EV,33,584,Fast,79.49,2018,Chennai,33,2.6
655,Tesla,Taycan,111,553,Home,68.43,2022,Hyderabad,46,4.2
656,Tata,Leaf,74,449,Home,38.21,2015,Delhi,37,4.3
657,MG,Leaf,46,646,Slow,39.8,2024,Hyderabad,27,4.4
658,Kia,Kona,41,238,Fast,48.9,2023,Mumbai,53,4.2
659,Tesla,EV6,40,140,Home,64.2,2023,Kolkata,22,4.6
660,Tata,Model X,43,140,Home,134.6,2020,Ahmedabad,26,3.4
661,Tata,e-tron,38,435,Home,56.99,2016,Delhi,39,5
662,Kia,EV6,43,340,Fast,86.56,2020,Bangalore,44,4.4
663,BMW,EV6,45,184,Home,17.83,2024,Surat,38,4
664,Tata,Nexon,44,268,Home,60.73,2024,Mumbai,65,3.9
665,MG,Nexon,64,302,Slow,67.02,2022,Bangalore,46,3
666,Tata,i3,48,401,Supercharger,77.91,2023,Kolkata,22,3.9
667,Tata,Model 3,93,450,Public,71.97,2019,Kolkata,32,2.7
668,Tata,Taycan,30,174,Fast,100.82,2023,Chennai,22,2.3
669,Porsche,Model 3,43,232,Public,128.26,2019,Bangalore,28,4.8
670,Porsche,Taycan,43,332,Home,96.63,2016,Bangalore,21,5
671,BMW,EQC,31,165,Supercharger,61.17,2017,Mumbai,30,4.8
672,Tesla,Taycan,26,565,Slow,117.05,2017,Jaipur,26,4
673,Tata,EV6,59,189,Slow,104.25,2018,Mumbai,41,4.8
674,Audi,e-tron,100,301,Fast,105.12,2020,Mumbai,32,3.2
675,Tesla,Kona,118,292,Supercharger,119.09,2023,Kolkata,62,2.4
676,BMW,EV6,89,623,Fast,21.08,2020,Surat,59,3.7
677,Hyundai,Model X,95,429,Slow,57.45,2021,Surat,52,4.7
678,Tesla,Model S,98,328,Home,29.39,2018,Delhi,53,4.7
679,Tesla,Kona,115,342,Fast,117.02,2020,Ahmedabad,60,3.2
680,Mercedes,Model 3,42,462,Supercharger,87.17,2015,Ahmedabad,56,3
681,Nissan,Taycan,90,239,Fast,148.48,2018,Delhi,61,4.9
682,Mercedes,ZS EV,57,153,Slow,103.4,2022,Kolkata,55,2.2
683,MG,i3,50,509,Fast,16.08,2023,Hyderabad,51,2.5
684,Porsche,i3,48,408,Home,46.78,2017,Surat,31,2.3
685,Porsche,EQC,63,219,Slow,139.19,2017,Ahmedabad,46,3.2
686,Nissan,EV6,47,147,Fast,147.3,2022,Bangalore,28,3.3
687,Kia,Kona,95,434,Public,37.39,2016,Kolkata,39,2.1
688,Kia,Model X,110,359,Public,76.64,2015,Surat,23,4.2
689,BMW,ZS EV,87,623,Slow,58.65,2023,Delhi,29,4.1
690,Nissan,EQC,40,538,Home,35.4,2020,Kolkata,57,3.8
691,Tesla,Leaf,28,524,Supercharger,58.38,2017,Surat,49,2.5
692,Kia,EQC,68,273,Home,67.09,2022,Mumbai,35,2.1
693,Tata,Leaf,117,469,Fast,101.69,2015,Delhi,26,4.4
694,Audi,Taycan,56,333,Slow,77.88,2018,Pune,66,2.5
695,Tesla,Model 3,40,168,Public,125.36,2023,Pune,34,3.7
696,MG,Model X,79,478,Supercharger,141.63,2017,Bangalore,38,4.2
697,Tata,Leaf,42,617,Slow,60.49,2015,Chennai,59,3.4
698,Tata,Nexon,107,466,Slow,77.66,2021,Surat,48,2.3
699,Nissan,Model X,29,461,Slow,110.45,2021,Chennai,54,3
700,BMW,EV6,89,542,Fast,124.8,2021,Pune,41,2.8
701,MG,EV6,40,558,Public,36.98,2022,Delhi,30,2.3
702,Kia,EQC,48,363,Public,100.41,2020,Mumbai,61,4.5
703,Nissan,e-tron,78,644,Public,123.78,2024,Jaipur,30,3.2
704,Kia,Model 3,59,413,Supercharger,112.32,2021,Jaipur,41,3.4
705,Nissan,Leaf,40,319,Fast,106.2,2021,Bangalore,50,2.8
706,Nissan,EV6,105,437,Home,141.91,2023,Chennai,35,4.9
707,Nissan,Model S,118,319,Public,113.12,2021,Hyderabad,41,2.8
708,BMW,Model S,82,412,Home,75.93,2018,Delhi,50,3.5
709,Nissan,Leaf,65,399,Slow,131.06,2017,Chennai,46,4.1
710,Hyundai,e-tron,24,211,Slow,68.36,2016,Chennai,43,5
711,Audi,Model 3,34,183,Slow,120.58,2018,Hyderabad,22,4.9
712,Kia,Model S,102,263,Public,95.59,2020,Surat,45,3.1
713,Tesla,EV6,99,354,Slow,92.81,2016,Jaipur,58,4
714,Mercedes,Model 3,59,543,Fast,112.12,2019,Pune,62,4.8
715,MG,Leaf,106,433,Slow,106.42,2017,Hyderabad,51,4.3
716,Porsche,Model X,23,242,Public,82.39,2023,Pune,36,3.8
717,BMW,Model 3,104,172,Fast,133.39,2021,Kolkata,21,3.3
718,Tesla,EV6,43,146,Public,109.65,2016,Pune,59,4.4
719,Tata,Model X,61,493,Slow,89.19,2016,Bangalore,23,4
720,Hyundai,ZS EV,45,155,Fast,107.06,2023,Ahmedabad,43,3.3
721,Porsche,EQC,85,260,Slow,54.86,2024,Jaipur,33,2.2
722,Mercedes,i3,27,307,Fast,149.93,2015,Kolkata,20,3
723,Tesla,ZS EV,92,573,Home,73.05,2022,Surat,44,4
724,Porsche,Model X,85,298,Fast,73.86,2020,Kolkata,38,4.4
725,Tesla,Taycan,97,133,Home,61.68,2018,Delhi,44,3.7
726,Hyundai,i3,39,378,Slow,51.62,2020,Ahmedabad,42,4.5
727,Mercedes,EQC,85,153,Fast,144.68,2021,Hyderabad,44,3.2
728,Tata,Kona,87,351,Public,145.63,2020,Jaipur,23,4.4
729,Nissan,ZS EV,118,312,Fast,142.45,2020,Bangalore,55,2.7
730,Kia,EV6,74,629,Fast,51.8,2016,Mumbai,43,3
731,Tata,Model 3,97,307,Fast,94.78,2023,Bangalore,59,3.3
732,Nissan,Model 3,104,616,Supercharger,31.75,2019,Mumbai,36,3.9
733,BMW,i3,98,447,Public,109.63,2022,Hyderabad,43,4.3
734,Audi,i3,58,224,Fast,44.49,2023,Bangalore,35,2.4
735,MG,i3,69,410,Fast,104.5,2019,Ahmedabad,57,2.2
736,MG,Leaf,39,361,Slow,108.9,2023,Bangalore,54,4.4
737,Kia,EV6,89,216,Public,149.51,2021,Surat,62,4.3
738,Mercedes,e-tron,47,611,Fast,118.97,2021,Jaipur,45,3.8
739,Hyundai,i3,62,234,Fast,88.72,2018,Kolkata,22,4.7
740,Mercedes,Model S,85,429,Fast,76.14,2017,Mumbai,32,2.2
